OXLC,10.0100002288818,10.0500001907349,9.32620048522949,10,10.0799999237061,120400,2018-02-22
OXLC,9.14999961853027,8.85999965667725,5.65119981765747,8.57999992370605,9.14999961853027,501300,2016-05-26
OXLC,10.4200000762939,10.5600004196167,10.307520866394,10.4200000762939,10.5799999237061,311400,2018-07-02
OXLC,19.5,18.8099994659424,5.50310850143433,18.8099994659424,19.5,2100,2011-04-14
OXLC,16.25,16.3500003814697,7.4982213973999,16.1800003051758,16.4400005340576,47600,2014-08-05
OXLC,13.6000003814697,13.5500001907349,4.35981893539429,13.4099998474121,13.6000003814697,12300,2011-12-16
OXLC,10.5500001907349,10.5,8.76246356964111,10.4300003051758,10.5500001907349,62600,2017-07-20
OXLC,11.9300003051758,11.789999961853,6.60139799118042,11.75,12,77600,2015-11-03
OXLC,15.6800003051758,15.8299999237061,5.87145853042603,15.5299997329712,15.8500003814697,14400,2013-01-04
OXLC,15.9799995422363,16.0400009155273,5.3435378074646,15.9099998474121,16.1599998474121,1900,2012-03-21
OXLC,10.9200000762939,10.9200000762939,8.77699947357178,10.8599996566772,10.9300003051758,111200,2017-05-31
OXLC,19.9599990844727,19.4500007629395,5.69034910202026,19.4500007629395,19.9599990844727,3700,2011-05-31
OXLC,15.5,15.6499996185303,7.73623657226562,15.5,15.6499996185303,96500,2015-03-11
OXLC,11.3500003814697,11.3999996185303,8.22327613830566,11.3500003814697,11.4700002670288,430800,2016-12-13
OXLC,14.4700002670288,14.2299995422363,7.61162996292114,14.2299995422363,14.5,93000,2015-07-22
OXLC,11,11.039999961853,8.40601444244385,10.9300003051758,11.1499996185303,312300,2017-02-02
OXLC,14.9399995803833,14.5500001907349,7.78279829025269,14.5100002288818,14.9399995803833,115900,2015-06-22
OXLC,11,11.0299997329712,8.39840030670166,10.8500003814697,11.1700000762939,277300,2017-02-09
OXLC,14.9700002670288,15.3900003433228,5.70825815200806,14.6999998092651,15.3900003433228,49600,2012-12-31
OXLC,10.3500003814697,10.5,9.87526607513428,10.3400001525879,10.5299997329712,218300,2018-04-09
