AAPL,0.38616070151329,0.381696432828903,0.0172385536134243,0.381696432828903,0.38616070151329,5168800,1981-08-19
AAPL,57.855712890625,56.0071411132812,41.7672843933105,55.6771430969238,57.9700012207031,166574800,2013-04-18
AAPL,1.94642853736877,1.94642853736877,0.0996807441115379,1.90178573131561,1.95535719394684,40600000,1987-10-13
AAPL,78.2528533935547,77,55.0936546325684,76.6100006103516,78.2857131958008,121786000,2012-12-12
AAPL,1.00892853736877,1.02455353736877,0.688499271869659,1.00223219394684,1.02901780605316,41546400,1998-06-29
AAPL,72.2842864990234,72.6985702514648,59.565788269043,72.2442855834961,72.7514266967773,72635500,2013-10-18
AAPL,0.645089268684387,0.651785731315613,0.43799951672554,0.642857134342194,0.660714268684387,42548800,1998-02-04
AAPL,154.259994506836,153.809997558594,151.519027709961,152.720001220703,154.449996948242,18698800,2017-10-02
AAPL,2.33285713195801,2.35214281082153,1.58063852787018,2.29357147216797,2.40214276313782,441931000,2004-07-15
AAPL,2.14285707473755,2.125,0.474176198244095,2.10714292526245,2.15178561210632,52038000,1993-02-04
AAPL,102.290000915527,100.959999084473,94.0781707763672,100.5,102.349998474121,70902400,2014-09-19
AAPL,28.7428569793701,28.8714294433594,19.4015808105469,28.6871433258057,28.9114284515381,86381400,2009-12-23
AAPL,77.1157150268555,75.9742889404297,67.7062606811523,75.7971420288086,77.1428604125977,68812800,2014-04-04
AAPL,4.8392858505249,4.7611608505249,3.19949626922607,4.62276792526245,4.98214292526245,82140800,2000-04-03
AAPL,1.21428573131561,1.17857146263123,0.119681440293789,1.17857146263123,1.23214280605316,48795600,1990-02-22
AAPL,1.92857146263123,1.93142855167389,1.29791879653931,1.92214286327362,1.95428574085236,104973400,2004-03-26
AAPL,1.41214287281036,1.45071423053741,0.974878907203674,1.41142857074738,1.47785711288452,75948600,2001-06-12
AAPL,1.72321426868439,1.30357146263123,0.0667586326599121,1.26785719394684,1.72321426868439,119000000,1987-10-19
AAPL,6.10857152938843,6.11571407318115,4.10975646972656,5.97857141494751,6.14428567886353,189154700,2005-03-04
AAPL,1.80357146263123,1.8125,0.314681470394135,1.80357146263123,1.83928573131561,8523200,1991-11-29
AAPL,25.1171436309814,25.2557144165039,16.9718227386475,25.081428527832,25.3571434020996,109902800,2008-08-22
AAPL,6.2228569984436,6.09285736083984,4.09439659118652,6.03714275360107,6.34000015258789,140520100,2005-07-29
AAPL,96,95.0999984741211,91.5635986328125,95.0299987792969,96.5699996948242,34411900,2016-06-20
AAPL,27.2371425628662,27.0385723114014,18.169900894165,26.9842853546143,27.3500003814697,109552800,2009-10-08
AAPL,2.23548936843872,2.33035707473755,1.56599843502045,2.21651792526245,2.35267853736877,158636800,1999-08-31
AAPL,0.640625,0.640625,0.0289325341582298,0.638392865657806,0.647321403026581,17690400,1986-06-30
AAPL,0.542410731315613,0.540178596973419,0.0243960786610842,0.540178596973419,0.542410731315613,9956800,1981-01-08
AAPL,0.696428596973419,0.678571403026581,0.45599952340126,0.674107134342194,0.696428596973419,52917200,1998-02-11
AAPL,1.15178573131561,1.11607146263123,0.396651744842529,1.09821426868439,1.16071426868439,35117600,1994-05-09
AAPL,5.54428577423096,5.32285737991333,3.57695698738098,5.26285696029663,5.65142869949341,688298100,2005-04-14
AAPL,55.3028564453125,54.4742851257324,36.6066818237305,54.4542846679688,55.5557136535645,136910200,2011-09-30
AAPL,1.77678573131561,1.74107146263123,0.281967014074326,1.74107146263123,1.80357146263123,53900000,1991-11-05
AAPL,1.52678573131561,1.50892853736877,0.667174398899078,1.49553573131561,1.54017853736877,51125200,1994-10-24
AAPL,44.5714302062988,44.9714279174805,30.2207717895508,44.5357131958008,45.0571441650391,103431300,2010-11-24
AAPL,25.0571422576904,25.6499996185303,17.2367820739746,24.6771430969238,25.6714286804199,222087600,2008-07-08
AAPL,1.35714280605316,1.36607146263123,0.714254260063171,1.33928573131561,1.37053573131561,48829200,1995-04-28
AAPL,2.25,2.25892853736877,0.413830786943436,2.25,2.25892853736877,13540800,1992-03-20
AAPL,0.314732134342194,0.314732134342194,0.0142142390832305,0.314732134342194,0.319196432828903,29545600,1985-07-17
AAPL,1.75892853736877,1.73214280605316,0.363527595996857,1.71428573131561,1.76785719394684,28562800,1992-10-21
AAPL,1.33928573131561,1.34375,0.902999043464661,1.33035719394684,1.34821426868439,63442400,1998-11-02
AAPL,1.58035719394684,1.61607146263123,0.214287355542183,1.5625,1.64285719394684,116816000,1991-01-09
AAPL,0.453125,0.44866070151329,0.0202628523111343,0.4375,0.453125,23508800,1984-07-23
AAPL,25.0400009155273,24.8199996948242,16.6790180206299,24.6785717010498,25.1785717010498,107846200,2008-08-28
AAPL,0.37053570151329,0.368303567171097,0.0166336912661791,0.368303567171097,0.372767865657806,30139200,1985-05-22
AAPL,1.50892853736877,1.59375,1.07099890708923,1.50446426868439,1.60267853736877,147673400,2000-11-02
AAPL,84.4828567504883,81.8542861938477,55.0060234069824,81.4885711669922,84.9457168579102,257746300,2012-04-20
AAPL,0.598214268684387,0.598214268684387,0.401999562978745,0.589285731315613,0.598214268684387,34983200,1997-01-30
AAPL,0.75,0.667410731315613,0.448499619960785,0.660714268684387,0.767857134342194,349560400,1997-11-10
AAPL,1.20535719394684,1.20982146263123,0.5349240899086,1.19196426868439,1.21875,27272000,1994-09-27
AAPL,1.00446426868439,0.982142865657806,0.659999370574951,0.982142865657806,1.01339280605316,39110400,1996-02-16
AAPL,1.64285719394684,1.6875,0.145218342542648,1.60714280605316,1.74107146263123,62510000,1989-10-17
