AHH,10.9799995422363,10.6300001144409,8.66692924499512,10.539999961853,10.9899997711182,133300,2015-02-06
AHH,10.6400003433228,10.4099998474121,7.80693101882935,10.2799997329712,10.6400003433228,52800,2013-10-24
AHH,15.0699996948242,15.0900001525879,15.0900001525879,14.960000038147,15.210000038147,291800,2018-07-24
AHH,14.0500001907349,13.7799997329712,12.8649253845215,13.6700000762939,14.1499996185303,331200,2017-05-03
AHH,9.55000019073486,9.59000015258789,7.55594491958618,9.46000003814697,9.59000015258789,72700,2014-07-14
AHH,15.6400003433228,15.6199998855591,15.6199998855591,15.5699996948242,15.75,235500,2018-08-09
AHH,9.69999980926514,9.63000011444092,7.46345853805542,9.57999992370605,9.77999973297119,61200,2014-04-25
AHH,13.5500001907349,13.5900001525879,12.8696146011353,13.4799995422363,13.6000003814697,242500,2017-09-19
AHH,13.7600002288818,13.5299997329712,12.4564723968506,13.5100002288818,14.0100002288818,184000,2017-02-01
AHH,10.7299995422363,10.6300001144409,8.80618858337402,10.5600004196167,10.7299995422363,207800,2015-06-19
AHH,15.460000038147,15.5900001525879,15.5900001525879,15.460000038147,15.6700000762939,163300,2018-08-14
AHH,13.4799995422363,13.8400001525879,12.5817127227783,13.4799995422363,13.9899997711182,207400,2016-10-21
